上海鄉村,新生宴會館,這是以江浙料理聞名的宴會廳。入口平坦方便進出，入口右側有普通電梯到地下樓會場，電梯比較狹窄但沒有雜物，從一樓進入電梯到地下樓是從右側出來，不是直接往前門出去，因為輪椅不好轉，最好倒車入電梯擺正。導盲犬可進入，且有提供輔具優先充電座及行動不便者優先席。廁所對於不能起身或移位的身障者是不方便的。最近的無障礙廁所是捷運忠孝新生站。餐廳以婚宴或多人聚餐為主，不能單點，桌菜從8800+10%起，如果要單點可以到濟南店和仁愛店，因應季節時令不同，價格有效期限一年。如果要娶媳婦或嫁女兒或十人左右聚餐可以先詢價訂席，是辦婚宴尾牙或十人左右才開桌的餐廳。,02-23965696,台北市中正區仁愛路二段67號B1,25.0383575,121.5310108,鎮江肴肉。::NT$ 405<>鄉村烤方。::NT$ 480,台北市,中正區,平日::13:00$$21:00<>週末::11:30$$21:00,NT$ 10000/桌<>(需加收10%服務費),,,,,"中式餐廳,西式餐廳","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
銀翼餐廳,,銀翼餐廳是經營超過六十年的國內外知名川揚菜餐廳。位於東門站出口約5分路程。入口為自動門且設有斜坡進入。餐廳在二樓，輪椅上不去，但設有升降椅可以供還可以行動的老人輕鬆上樓用餐。一樓也設有服務鈴，按下後會有服務員下來協助。雖然輪椅朋友無法上樓，餐廳願意在一樓擺設桌子供輪椅朋友在一樓用餐。二樓走道寬廣，也有wifi，桌下空間夠輪椅舒適用餐。店內只有一般廁所。菜色非常豐富又可口。跟鼎泰和青葉並稱台灣三大名店。店內招牌有：紅燒獅子頭、鰱魚頭、宵元寶、小籠包非常知名。價位視麵點小吃還是桌菜點餐而定，每位約250元起。,223417799,台北市大安區金山南路二段18號2樓,25.033194,121.526935,三鮮炒麵。::NT$ 165,台北市,大安區,平日::10:00$$21:00<>週末::10:00$$21:00<>午休::14:00$$17:00,NT$ 250<>(需加收10%服務費),,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
好久不見原創麻辣燙,興安總店,這是一家結合滷味燙與麻辣鍋的餐廳，除了招牌的麻辣湯底外，其他像十全中藥和養生蕃茄也都毫不遜色。門的型式為按壓式自動門，門口舖有平緩斜坡。店內只有一般廁所，可至附近捷運站或台北大學使用無障礙廁所。興安總店位於捷運中山國中和南京復興站之間。導盲犬可進入，且有提供輔具優先充電座及行動不便者優先席。餐點採秤重計價，挑選喜愛的食材後交由店家秤重結帳，接著就等熱騰騰的料理上桌。店家也備有搭配好的套餐可供選擇。身障朋友持?友善台北好餐廳?APP到店享用可享九折優惠！,02-25176229,台北市中山區興安街71號,25.0562116,121.5427757,晚間套餐。::NT$ 159<>麻辣湯底+自選食材。::NT$188<>十全中藥+自選食材。::NT$120,台北市,中山區,平日::12:00$$02:00<>週末::12:00$$02:00,NT$159,,,,,"異國料理,健康素食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
寵咖啡The Favorite caf?,,寵咖啡是一間寵物、親子友善餐廳，餐點有牛排、義大利麵、輕食和甜點等。門的型式為推拉式木製門，需經過三段台階才能進入店內，第一段台階旁的柱子上設有服務鈴，按下後即有服務人員提活動式斜坡板前來協助。店內只有一般廁所，對面的永和仁愛公園設有無障礙廁所，公園地下停車場有無障礙車位。該店距捷運頂溪站步行約20分鐘。店內餐點分獨享、親子和寶貝餐，不只小朋友能吃，狗狗貓貓也能一起享用。平日中午單點主餐即附贈飲料。,0971-492183,新北市永和區保安路292號,25.0121364,121.505087,迷迭香雞肉捲。::NT$ 260<>白醬鮮蔬義大利麵。::NT$ 150<>,新北市,永和區,平日::11:30$$21:30<>週末::11:30$$21:30,NT$ 270,,,,,"異國料理,複合餐廳,甜點輕食,健康素食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
iHUNGRY,忠順一店,這是主賣早午餐的店但也可以享用下午茶。出入口為按壓式自動門且有設設置斜陂道及扶手但太陡了，對放嬰兒車來說媽咪們還可以上的去，對於電動輪椅而言卻是十分張危險的。走道空間不太足夠使用輪椅的朋友們，是否有其他的顧客都需要挪動椅子，但入口處較大的座位就很方便輪椅使用者，店員會在桌邊服務，不太需要移動，電動輪椅專用充電座也在這個位置，店內廁所是很小的一般廁所輪椅無法使用也沒有加裝扶手，附近的無障礙廁所在步行8分約650公尺的木柵公園內。餐廳內的裝飾乾淨清爽創意和老闆用心的料理可以放心的食用，是健康又可以飽足的。,02-29398999,台北市文山區忠順街二段51號,24.9850169,121.564179,玉米捲餅。::NT$52<>阿拉斯加鱈魚拼盤。::NT$102<>頂級錫蘭茶拿鐵(鮮奶茶)。::NT$45,台北市,文山區,平日::06:30$$20:30<>週末::06:30$$20:30,NT$184,,,,,複合餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
iHUNGRY,久康二店,主賣早午餐的店也有下午茶的供應。出入口為二段式的斜坡，第一段較陡有設置服務鈴，第二段是平緩的，門為推拉式的玻璃門店員可以協助，走道可容納輪椅使用者進出，座位的容膝空間都足夠輪椅使用者靠近桌面用餐，且設置有輪椅專用充電座(壞了之後遲遲沒有維修)，店內廁所空間滿大的輪椅還可以進入使用，若太大台的輪椅也可以到對面的木柵加油站站內無障礙廁所使用，附近的公車木柵站有很多低地板的公車交通方便，附近也收費停車場。店內餐點輕食健康無負擔，店長服務親切又貼心。,02-29398999,台北市文山區久康街8號,24.9887349,121.564623,7.2oz牛煎漢堡排拼盤(B)。::NT$203<>鮮蔬起司蛋堡。::NT$52<>頂級錫蘭紅茶(無糖)。::NT$31,台北市,文山區,平日::06:30$$20:30<>週末::06:30$$20:30,NT$186,,,,,複合餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi",,
澐知道,,澐知道是一家主打養生概念的素食餐廳，餐點有飯、焗烤、輕食和下午茶等。門口有二個階段不同材質的斜坡，坡度略陡寬度稍嫌不足，輪椅使用者需有人協助。門的型式為推拉式玻璃門。店內廁所有一小檻，門寬過小，建議至附近捷運站使用無障礙廁所。店附近的巷弄內有一般停車格。該店距捷運大安站步行約十分鐘。除了有精緻的素食餐點外，還有一對一的因陀羅瑜伽課，獨特的養生精油、生活芬多精和藝術精品等，選個悠閒的午候來發掘店裡的寶藏吧！,02-27000799,台北市大安區大安路一段175巷5號,25.0365477,121.546663,黃金咖哩飯。::NT$ 220<>醃燻乳酪薯泥三明治。::NT$ 200<>濱汾水果鬆餅下午茶套餐。::NT$ 350,台北市,大安區,平日::11:30$$21:00<>週末::11:30$$18:00,NT$ 220<>(需加收10%服務費),,,,,"中式餐廳,西式餐廳,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
N.Y. Bagels Cafe,仁愛店,N.Y. Bagels Cafef是一間24小時營業的美式早午餐店。餐點選擇多樣，有義大利麵、漢堡、貝果、沙拉、甜等。門的型式為按壓式自動門，主走道寬敞，桌椅有容膝空間方便輪椅使用者用餐，店內廁所有一階，可至臨近的捷運站使用無障礙廁所。仁愛店距捷運忠孝敦化站步行約三分鐘。平日中午11:00~14:00有提供商業午餐，經濟又實惠。歡迎導盲犬進入，如需緊急充電可告知店員，他們會提供周邊插座供您使用。,02-27521669,台北市大安區仁愛路四段147號,25.0381676,121.5516386,諾利塔義式番茄羅勒炒蛋早午餐 。::NT$ 260<>臘炒金沙義大利麵。::NT$ 240<>牙買加辣味雙鮮青醬義大利麵。::NT$ 220,台北市,大安區,平日::00:00$$23:59<>週末::00:00$$23:59,NT$ 350<>(需加收10%服務費),,,,,"異國料理,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
台西蚵仔麵線,,台西蚵仔麵線是新莊有名老字號的傳統小吃。出入口是平坦的而且有舖紅色塑膠地墊。雖然是推拉門但是經常保持敞開形同沒有門。內部通道因為桌椅擺設的關係，有大有小但基本上至少都可以讓一台輪椅通行，桌椅的容膝空間足夠。店內的廁所是蹲式的而且有門檻，到附近公園或活動中心就有無障礙廁所。本店不只賣蚵仔麵線，還有其他的台灣味小吃和湯，例如碗粿，米糕，肉圓和四神湯，苦瓜湯等等，買十碗送一碗而且二十四小時營業。,02-29977045,新北市新莊區公園一路148號,25.0382607,121.4467734,蚵仔麵線（小碗）。::NT$ 40<>四神湯。::NT$ 40<>碗粿。::NT$ 40,新北市,新莊區,平日::00:00$$23:59<>週末::00:00$$23:59,NT$ 100,,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好",,
迎仙珍館,木柵指南宮,位於知名宮廟旁的輕食店就在貓空纜車的指南宮站外。店面出入口是按壓式的雙開玻璃門地面平坦，主要走道寬大，方便兩台輪椅可在內通行，室內、戶外的桌椅為活動式且容膝空間方便輪椅使用者靠近用餐。無障礙廁所就是?空纜車指南宮站的站外廁所和店家共用。輕食店外有宮廟特色的造景、綠意環繞的山景，指南宮的行徑步道很合適輪椅、嬰兒車行走，輕鬆自在。店內有多樣飲品及簡單的點心，有應客戶要求也提供幾種不同口味的炒飯，店家強調是冷凍微波的炒飯。也有台灣特色商品展示及販售，來這散步後休息感受很棒。,02-29366956,台北市文山區指南路三段157巷200號1樓,24.979041,121.5896985,"柳橙冰沙(右)、冰釀蜂蜜蘋果茶(左)。::NT$ 60,60<>巧克力鬆餅::NT$80",台北市,文山區,平日::01:30$$22:30<>週末::01:30$$22:00,NT$ 110,,,,,"中式餐廳,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,免費Wifi,友善充電座",,
勝博殿日式炸豬排,台北松山店,勝博殿是一間主打日式炸豬排的連鎖餐廳。開放式空間方便進出。餐廳外側就有無障礙廁所可使用，相當方便。松山車站Ｂ1有無障礙停車位。通道能讓一台輪椅通行，桌椅高度適中不卡腳，輪椅朋友用餐方便。?花蘿蔔泥腰內豬排套餐，豬排外皮炸得酥脆，一口咬下，肉質依然軟嫩多汁，配上?花蘿蔔泥，口感更是獨特。餐廳內每個沙發座位下都備有充電座，提供給輪椅與緊急用電需求的朋友。僅平日接受訂位。點主餐可享飯、湯與小菜無限追加。,02-66371288,台北市信義區松山路11號2樓,25.0491901,121.5782994,?花蘿蔔泥腰內豬排套餐。::NT$ 360<>雞排套餐(大)。::NT$ 280<>布朗尼冰淇淋。::NT$ 120,台北市,信義區,平日::11:00$$22:00<>週末::11:00$$22:00<>午休::15:00$$17:30(假日中午不休息),NT$ 350<>(需加收10%服務費),,,,,"異國料理,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,友善充電座",,
玉知高華,,玉知高華是一家有三十三年歷史的傳統台灣小吃店。側門的出入口平坦且常保開啟，方便輪椅使用者進出。店內廁所有一檻，若需使用無障礙廁所可至中國信託三和分行，路程約10分鐘，開放時間為週一至週五早上9點至下午5點。店內通道寬敞，輪椅有迴轉空間，若尖峰時間僅能一台輪椅通行。該店距捷運三和國中站，路程約15分鐘。店內招牌知高飯，口味道地，份量十足。有提供友善充電座，方便輪椅與緊急用電需求的朋友。,02-22875997,新北市三重區溪尾街206號,25.0811343,121.4881539,知高飯。::NT$ 80<>菜頭湯。::NT$ 30<>魯筍絲。::NT$ 30,新北市,三重區,平日::10:30$$01:00<>週末::10:30$$01:00,NT$ 110,,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,友善充電座",,
勝博殿日式炸豬排,新光三越天母店 ,勝博殿是一間主打日式炸豬排的連鎖餐廳。開放式空間方便進出，內部走道寬敞，輪椅使用者通行無礙。商場B1有無障礙廁所，B2電梯旁有無障礙停車位，到店消費可免費停車2.5小時。套餐內含主餐、飯、湯和三種小菜，高麗菜絲和湯品都可無限追加。天母店位在天母新光三越A棟七樓，搭乘公車可至啟智學校站下車，週年慶時芝山捷運站有接駁車接送。服務員熱情貼心，會隨時注意客人的需求並前來協助。歡迎導盲犬進入，提供友善充電座。,02-28743971,台北市天母東路68號7樓（新光三越A棟）,25.1179204,121.5339295,里脊豬排套餐。::NT$ 300<>雞排套餐::NT$280。<>共餐。::NT$ 120,台北市,士林區,平日::11:00$$21:30<>週末::11:00$$22:00<>午休::15:00$$17:30(假日中午不休息）,NT$ 300<>(需加收10%服務費),,,,,"異國料理,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,免費Wifi,友善充電座",,
餡老滿,新莊晶冠店,餡老滿是一家純正北京料理餐廳，餐點主打手工水餃，其他還有各式北京小點和宮廷菜餚。開放式空間方便出入，走道寬敞舒適，但燈光稍嫌昏暗。同樓層即設有無障礙廁所，地下停車場有數個無障礙停車位。該店位在晶冠大樓二樓，可搭公車到新北產業園區站下車，步行約十分鐘。是全台唯一正統豪華宮廷菜的餐廳，手工水餃皮薄餡多，口味豐富。大樓空調較冷，店內貼心的備有保暖毯子以供顧客所需。店內所有插座皆可提供友善充電。,02-85212059,新北市新莊區五工路66號2樓,25.063465,121.4581609,老北京蔥油餅。::NT$ 80<>老滿水餃+松花皮蛋豬肉水餃。::NT$ 110<>乾隆白菜。::NT$ 140,新北市,新莊區,平日::11:30$$21:00<>週末::11:00$$21:00<>午休::14:30$$17:30,NT$ 350<>(需加收10%服務費),,,,,"中式餐廳,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,友善充電座",,
喜相逢婚宴會館,,喜相逢婚宴會館是一間以江浙料理、海鮮、熱炒、港式飲茶及日本料理為主的複合式餐廳。營業時段門會保持開啟狀態，桌下有容膝空間，但輪椅使用者的把手會卡到桌面。無障礙廁所附設在一樓一般廁所內，B3有機械式無障礙停車位，輪椅使用者無下車空間，使用不便。距捷運新蘆線丹鳳站2號出口，走路約8-10分鐘，公車可至民安路站下車，走路約3分鐘。餐廳以婚宴、訂席為主，平日可以398或498吃到飽，也可單點或合菜，有包廂服務和提供素食等。,02-22059395,新北市新莊區民安路188巷5號8樓,25.023269,121.424927,乾炒牛河。::NT$ 150<>家常豆腐。::NT$ 208<>酸菜豬肚湯。::NT$ 150,新北市,新莊區,平日::11:30$$21:30<>週末::11:30$$21:30<>午休::14:30$$17:30,NT$ 400<>(需加收10%服務費),,,,,"中式餐廳,異國料理,複合餐廳","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,免費Wifi,友善充電座",,
礦工食堂,,礦工食堂是一間以礦工便當聞名的戶外廣場餐廳，位在黃金博物館園區內。戶外廣場平坦寬敞方便進出，無障礙廁所位在金瓜石派出所園區附近。礦工便當是將早年採礦工人便當裡的醃漬排骨、辣蘿蔔、酸菜、鹹菜配上白飯，裝在不鏽鋼的鐵餐盒中，外層再包上棉方巾，飽餐後可以將餐盒、方巾、筷子，連同遊賞博物館的回憶一併帶走。館區地形是沿山建造的，部分博物館區有建置無障礙環境，除了用餐外，若要參觀展館，建議經由停車場進去較為方便。,02-24961820,新北市瑞芳區金光路8-1號,25.1084162,121.8561966,礦工便當。::NT$ 290<>,新北市,瑞芳區,平日::09:30$$17:00<>週末::09:30$$18:00<>公休::禮拜一,NT$ 230,,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi",,
紅豆小館,南港店,紅豆小館是一間道地上海菜餐廳，菜色豐富，每道都有其獨特的風味與風格。開放式空間方便進出，門口有服務台，有客人上門便立即上前服務。同棟大樓每層樓皆有無障礙廁所。Citylink與捷運、台鐵及高鐵相接，因此B1、B2是整個打通的停車場，便利性很高。店內氣氛舒適自在，每桌牆壁上都設有插座，有需要都可以使用。服務人員非常友善，把客人的需求擺在第一位，是間服務品質相當高的餐廳。 除電話訂位外，也可使用傳真和網路訂位，02-27889938。,02-27856628,台北市南港區忠孝東路七段369號8樓 (潤泰Citylink 南港店C1棟),25.0521755,121.6068309,果凍肉。::NT$ 160<>豆酥鮮魚。::NT$ 340<>招牌豆沙鍋餅。::NT$ 100,台北市,南港區,平日::11:00$$21:30<>午休::14:30$$17:00<>週末::11:00$$22:00,NT$ 583<>(需加收10%服務費),,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,免費Wifi,友善充電座",,
勝博殿日式炸豬排,台北信義店,勝博殿是一間主打日式炸豬排的連鎖餐廳。開放式空間方便進出，入口不大，一台輪椅可通行。無障礙廁所位於同棟四樓，出入口和內部空間都平坦寬敞。地下四樓有無障礙停車格。信義店位在信義新天地A9館6樓，捷運市府站步行約5~10分鐘可達。店內設有友善充電座，有需要的人都可以使用。餐點主打腰內豬排及里脊豬排，其他還有各式創意豬排可供選擇。套餐含主餐、飯、湯和小菜，高麗菜絲和湯品都可無限續。服務品質好，是間CP值很高的餐廳。,02-27255829,台北市信義區松壽路9號6樓,25.036619,121.566757,雞排套餐。::NT$ 260<>名古屋味噌腰內豬排套餐。::NT$ 330<>紅豆紫米燒。(可搭配飲料，套餐60元加價購)::NT$ 60,台北市,信義區,平日::11:00$$21:30<>週末::11:00$$22:00<>午休::15:00$$17:30(假日中午不休息）,NT$ 333<>(需加收10%服務費),,,,,"異國料理,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,免費Wifi,友善充電座",,
小零錢親子食坊,,小零錢親子餐坊是一間藏身在天母忠誠路上的親子餐廳。門口設有平緩斜坡，推拉門稍重，店員看到會主勳協助。店內僅有一般廁所，但有貼心的加裝扶手，是間設備完整的親子廁所。輪椅朋友可至附近的SOGO天母館B1使用無障礙廁所。店內提供友善插座及粉絲專頁線上訂位。不同時段有不同餐點，下午茶時間只提供飲料及小甜點。下午時間會做一次餐廳的整理及酒精消毒，媽媽們可以放心讓小朋友在遊戲區玩耍。用餐未使用遊戲區的客人，結帳可享九折優惠！,02-28386088,台北市士林區忠誠路一段91號,25.104641,121.528222,香蕉蛋糕。::NT$ 65<>熱帶水果茶。::NT$ 160<>綜合果汁。::NT$ 160,台北市,士林區,平日::11:30$$20:30<>週末::11:30$$20:30<>公休::禮拜二,NT$ 350<>(需加收10%服務費),,,,,"異國料理,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
瑪可緹茶館,長安東店,瑪可緹是一間輕系列茶飲主題餐廳，為知名茶餐廳春水堂旗下的一員。門口有一點小門檻，進入後有斜坡到用餐區，門寬不算寬，大台輪椅要進入可能會較困難，入口處有裝設服務鈴，如有需要都可使用，請服務人員出來協助。導盲犬可進入，且有提供輔具優先充電座及行動不便者優先席。店內廁所有約3公分的門檻，步行約500公尺可到松江南京捷運站，內有無障礙廁所可使用。瑪可緹招牌的珍珠奶茶霜淇淋，是很特別的晶鑽冰品，口感超棒！店內氣氛舒適安靜，適合商業洽公或是學生看書。臉書粉絲團可私訊留言訂位。,02-25170703,台北市中山區長安東路二段99號,25.0485691,121.5349219,珍珠奶茶霜淇淋。::NT$ 160<>番茄燉肉乾拌麵。::NT$ 180<>,台北市,中山區,平日::09:00$$22:00<>週末::09:00$$22:00,NT$ 350,店內設有無障礙廁所,附近設有無障礙停車位,,提供一般插座充電服務,"異國料理,複合餐廳,甜點輕食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
Mo-Mo-Paradise,重新牧場,這是一家日式壽喜燒吃到飽的餐廳。開放式空間方便進出。商場內設有無障礙廁所和無障礙停車位。重新牧場位在家樂福重新店一樓，距捷運先嗇宮站步行約十分鐘。座位有固定式和移動式2種，走道寬敞，桌下有容膝空間。壽喜燒使用的生雞蛋，是店家用心慎選最好品質的生雞蛋，吃起來完全沒有腥臭味。店內還提供貼心的敬老專屬禮，只要是70歲以上的長者憑身分證，週末及國定假日下午四點到六點進場，即享單一鍋品半價優惠！店內用餐時間是90分鐘。,02-22789688,新北市三重區重新路五段654號1樓,25.0432925,121.4675116,豚骨鍋。::NT$429<>,新北市,三重區,平日::11:00$$22:00<>週末::11:00$$22:00,NT$ 429<>(需加收10%服務費),店內沒有廁所,附近設有無障礙停車位,提供Wi-Fi無線上網,提供一般插座充電服務,"異國料理,複合餐廳,健康素食","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,免費Wifi,友善充電座",,
Kiki餐廳,延吉創始店,這是家川菜餐廳。店門口雖有階梯，但店家很貼心備有活動式斜坡板，方便輪椅客人可以進入用餐。店內也提供有充電服務，讓輪椅朋友可以一邊用餐一邊補充電力。店家更備有老花眼鏡供老人家不時之需。也有特製的放大菜單供視力不好的客人使用。不過店內廁所為蹲式，不方便使用，可到附近國父紀念館捷運站使用無障礙廁所。店家服務非常親切，菜色也相當不錯，是喜歡川菜朋友的好選擇。,02-27814250,台北市大安區光復南路280巷47號,25.0397895,121.5553306,老皮嫩肉。::NT$ 220<>蒼蠅頭。::NT$ 250<>,台北市,大安區,平日::11:30$$22:30<>週末::11:30$$22:30,NT$ 220,,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,免費Wifi,友善充電座",,
四海遊龍,兒童新樂園麗陽商場,這是一家中式的水餃專賣店。位於新兒童樂園商場2樓。出入口平坦但門是厚重的推拉門不便於手部功能較弱的身心障礙者。 空間和走道寬敞。 桌椅都是固定式的但設有輪椅座位區在入口處。無障礙廁所位於商場的最左側，內部設施合用。中間位置設有洗手台。四海遊龍的水餃和鍋貼有多種口味，喜歡吃辣的還有辣味水餃，也賣麵類和豆漿。,,台北市士林區承德路五段55號,25.0970937,121.5147095,高麗菜鍋貼。::NT$ 40<>nullnu,台北市,士林區,平日::09:00$$17:00<>週末::09:00$$20:00<>公休::禮拜一,NT$ 100,,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,友善充電座",,
陳記傳統小吃,兒童新樂園麗陽商場,這是一家臺灣傳統小吃店。位於台北新兒童樂二樓美食區， 入口大門是厚重的玻璃推拉門需有人協助開門。設有輪椅和娃娃車專用座位 ，但是離櫃檯有點遠，點餐和送菜都有點距離。裡面有無障礙親子廁所，美食區有設置一個大洗手台方便小朋友使用。有輪椅充電專區。賣大腸麵線，甜不辣，丸子湯等等臺灣傳統小吃，去兒童樂園除享受童趣還可以享受傳統小吃的美味。,,台北市士林區承德路五段55號,25.0970937,121.5147095,大腸麵線::NT$ 50,台北市,士林區,平日::11:00$$17:00<>週末::11:00$$17:00<>公休::禮拜一,NT$ 100,店內只有一般廁所,只有一般停車位,提供Wi-Fi無線上網,提供輔具優先充電服務,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,友善充電座",,
花蓮扁食,兒童新樂園麗陽商場  ,這是一家以扁食為主的台灣小吃店。位於新兒童樂園二樓美食區。入口寬敞平坦。門是雙面開啟的玻璃門但很重需有人協助開門。最靠近入口處設有輪椅和娃娃車座位但離訂餐取餐處較遠，非輪椅座位區以外的桌椅都是固定的。有完善的無障礙親子廁所在最裡面左側。電梯出口左方有電動輪椅專用的充電座。餐點雖以扁食和抄手為主，也有賣板條，滷肉飯和麵食。,02-28348840,台北市士林區承德路五段55號,25.0970937,121.5147095,花蓮扁食二號套餐。::NT$ 110<>nullnu,台北市,士林區,平日::11:00$$17:00<>週末::11:00$$22:00<>公休::禮拜一,NT$ 100,,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,友善充電座",,
 大稻埕古早味餐館,兒童新樂園麗陽商埸 ,這是一家以台灣傳統美食為主的小吃店。在新兒童樂園二樓。有電梯直達賣場，電梯內外都有無障礙標示，包括較低的按鈕和點字，還有延長功能和後照鏡。入口寬大平坦，門是頗重的前後推拉門需要有人協助。有完善的無障礙親子廁所。桌椅都是固式的但有特別設置輪椅座。停車可到附近的天文館，建議搭捷運到劍潭站轉搭新兒童樂園專車。傳統的懷舊美食首推府城蝦捲飯和肉羹。有嚼勁的肉塊和細脆的筍絲，灑點香菜和醋加辣油的肉羹非常夠味，值得推薦！,02-28340794,台北市士林區承德路五段55號,25.0970937,121.5147095,肉羹湯::NT$ 50<>nullnu,台北市,士林區,平日::11:00$$17:00<>週末::11:00$$19:00<>公休::禮拜一,NT$ 100,,,,,中式餐廳,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,友善充電座",,
天吉屋,微風店,天吉屋是一間從日本新宿引進的天丼專賣店，餐點以丼飯、烏龍定食和御膳料理為主。開放式空間方便進出。商場除一樓和停車場外，每層樓皆有無障礙廁所。地下停車場有無障礙停車位。微風店位在微風館場G樓，距捷運忠孝復興站步行約十分鐘。招牌天吉丼，滿滿的炸物舖在飯上，一上桌就吸引住饕客的目光，將半熟的溫泉蛋液，淋在飯上，誘人又可口。點主食即可無限享用白飯，湯和高麗菜絲。素食者可在點餐時告知，能為您特製方便素食餐點。,02-27213199,台北市松山區復興南路一段39號G樓,25.0460629,121.5441717,天吉丼。::NT$ 320<>天吉烏龍定食。::NT$ 350<>高麗菜絲。::套餐附贈,台北市,松山區,平日::11:00$$21:30<>週末::11:00$$22:00,NT$ 335<>(需加收10%服務費),,,,,異國料理,"輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,無障礙廁所,障礙好停車,友善充電座",,
紅豆食府,SOGO敦南店,紅豆食府曾榮獲台北市政府頒發台北食尚好餐廳金饌店家及台北優質餐廳殊榮，是台灣上海料理首選。開放式空間，方便輪椅使用者進出。商場4樓設有身障廁所可使用，B2和B3有無障礙停車位。SOGO敦南店位於捷運忠孝敦化站，約步行5分鐘可到達。店家堅持細選食材，精緻口感，呈現道地美味上海佳餚。店內裝潢以新中國風格，採用東西合壁與現代美學元素，完善空間規劃與多元包廂選擇，提供顧客舒適用餐環境。,02-8771-5511,台北市大安區敦化南路一段246號B2,25.0404437,121.5483542,生菜鮑魚鬆。::NT$ 780<>東坡肉。::NT$ 160<>雪菜肉絲炒年糕。::NT$ 200,台北市,大安區,平日::11:00$$21:30<>週末::11:00$$21:30<>午休::14:30$$17:00,NT$ 590<>(需加收10%服務費),店內只有一般廁所,附近設有無障礙停車位,,,"中式餐廳,複合餐廳","輪椅嬰兒車,孕婦拐杖族,眼睛不方便,聽力不太好,障礙好停車,免費Wifi,友善充電座",,
